Make Year,Time Counter  (Sec), Trip Duration (min), Latitude (deg), Longitude (deg), Input voltage read by the scan tool (V),Engine Power (HP), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%),Engine RPM (RPM), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Bearing (deg),Vehicle Speed (KmpH),GPS Speed (kmpH),Instant Fuel Economy (KmpL),Fuel Rate (LpH),Trip Distance (Km),Trip Fuel( L),Acceleration X (m/sec^2),Acceleration Y (m/sec^2),Acceleration Z (m/sec^2),Acceleration G X (m/sec^2),Acceleration G Y (m/sec^2),Acceleration G Z (m/sec^2),Engine Coolant Temp (°C),Intake Manifold Absolute Pressure (mmHg),Intake Air temperature (°C),Distance Travelled MIL Activated (km),Mass Air Flow Rate (g/min),Boost (KPa),Acceleration (m/sec^2),Engine Torque (Kg/m),Altitude (m),Horizontal Accuracy GPS (m)
Chrysler 2021,3133.669,52.70926,41.48395,-93.06136,14.2,27.73485,0,0,3,71,1.052643,0.223999,0.3642273,4.443287,38.72169,-17.62096,-12.48539,41.89246,68.23529,1886,23.52941,0.78,0.685,127.6327,110.9997364414,110.90496,14.49629227128,7.65713113341,78.7098743078,4.6964824788,0.1856932121877,-0.277729184782,-0.0708413302583,-7.90778152808,1.141380379874,6.35221133652,88,675.058086,3.88888888888889,0,1380.75245386,-8.00000381752,0.18931877808,114.9391239568,265.2070896,4.748625504
Chrysler 2021,3134.674,52.73209,41.48378,-93.06106,14.2,27.0389,0,0,3,71,-0.9121246,-2.024612,0.2024536,4.549233,38.6134,-16.12448,-12.84371,40.17416,65.4902,1889,23.52941,0.76,0.685,127.636,111.9997159438,110.912368,15.0033742744,7.46499129263,78.7518780818,4.69931775089,0.3017852074657,0.317751384888,0.0376339013904,-8.02588581956,0.574656870151,6.12977366274,88,652.556226,3.88888888888889,0,1346.10498171,-11.0000035254,0.18785430552,111.876966888,265.334496,4.73930472
Chrysler 2021,3135.671,52.74368,41.4836,-93.06077,14.3,26.98176,0,0,3,71,-0.1069489,0.1314697,0.4836273,4.794566,38.55468,-13.55159,-11.50215,40.09708,65.88235,1894,23.92157,0.095,0.685,127.636,111.9997159438,110.878816,15.03514103408,7.44921748916,78.773089183,4.70072970882,0.0609393211315,0.1502333953701,0.2896630888151,-7.7527048753,0.767007637221,5.74552018607,88,652.556226,3.88888888888889,0,1343.26051882,-11.0000035254,-3.32232E-16,111.345842584,265.79102544,4.728898848
Chrysler 2021,3136.671,52.75625,41.48344,-93.06048,14.3,27.05318,0,0,3,71,2.182129,0.6171417,-0.08702087,5.310195,38.42227,-17.36856,-10.60321,41.59811,66.66666,1891,23.13725,0.47,0.685,127.636,111.9997159438,110.99016,14.99544959024,7.46893190444,78.7981627002,4.70235364971,-0.1566073329219,-0.2983290079665,0.043631348747,-7.35752428278,1.266670050128,5.97364849452,88,652.556226,3.88888888888889,0,1346.81575724,-11.0000035254,-3.32232E-16,111.8176785936,266.0358408,4.722162768
Chrysler 2021,3137.67,52.77759,41.48326,-93.06018,14.3,22.90141,0,0,3,71,2.621506,0.4446106,-0.6195831,5.920254,38.46987,-18.23221,-10.46996,41.91571,45.88235,1887,18.82353,0.525,0.685,128.3146,111.9997159438,110.715376,17.71396062376,6.32269840021,78.838589321,4.70481416621,-0.490475710767,0.1477282359511,0.406064121827,-7.06144059138,0.88077125766,5.64014133634,88,555.047658,3.88888888888889,0,1140.12386604,-24.00001145256,-3.32232E-16,94.857997088,266.55784128,4.72197684
Chrysler 2021,3138.671,52.79198,41.48309,-93.05989,14.2,24.16493,0,0,3,71,2.910797,-2.183441,-0.7415619,6.258947,38.46296,-18.16415,-11.02765,41.17914,56.07843,1929,18.43137,0.82,0.685,128.0285,110.9997364414,110.525808,16.63784888528,6.67153528794,78.8588991918,4.7060974202,0.1085200983559,-0.362781160623,-0.122536707622,-7.66887850428,1.45527847052,6.18021822824,88,585.050392,3.88888888888889,0,1203.02727365,-20.0000095438,-0.21088023864,97.9122520272,266.31144096,4.725128472
Chrysler 2021,3139.67,52.80566,41.48292,-93.0596,14.2,14.25161,0,0,3,71,-0.3145142,0.3721313,-0.5716095,6.745299,38.33284,-18.17528,-11.26575,41.27185,27.45098,1872,14.90196,0.76,0.685,128.0287,110.9997364414,110.093712,28.21102957304,3.9346308622,78.8889777564,4.70712705172,0.38929488521,0.2132514288415,-0.1432045014295,-7.93173279066,0.918043847945,6.20222181243,88,337.528916,3.88888888888889,0,709.50230287,-53.00002012,-0.21088023864,59.5033930464,266.31650064,4.713570456
Chrysler 2021,3140.669,52.82812,41.48275,-93.05931,14.3,16.60545,0,0,3,71,-0.8384552,-0.02267456,0.5290833,7.251707,38.68923,-15.59711,-10.12573,40.27505,24.31373,1866,11.76471,0.78,0.665,127.7552,109.9997247522,109.406512,23.993958214,4.58448733854,78.9310780908,4.7088229154,0.2000299844242,-0.02105771658277,0.0615092990015,-7.68938551556,1.307086357927,5.95763120197,88,405.03475,3.88888888888889,0,826.6859186,-44.0000141016,-0.20000134752,69.5540982912,265.9031004,4.721355048
Chrysler 2021,3141.671,52.84214,41.48258,-93.05902,14.3,7.046258,0,0,3,71,9.271759,-0.5664215,-3.860321,6.997897,38.83374,-14.8756,-9.722008,39.5975,13.72549,1837,12.15686,0.035,0.015,127.8532,109.9997247522,108.41432,56.5449597736,1.945354753526,78.9513879616,4.70919388558,-0.437376023756,-0.1679128592134,0.1962792861988,-7.29106242473,1.531620148184,6.11091257686,89,172.5148442,3.88888888888889,0,350.791038581,-75.0000271708,-0.20000134752,29.98009932,265.36159272,4.722805896
Chrysler 2021,3142.671,52.85511,41.48241,-93.05874,14.3,15.07989,0,0,3,71,-5.935349,3.374634,3.464203,7.310124,38.62315,-16.9472,-9.724079,41.26776,39.21569,1954,17.2549,0.725,0.075,127.8532,108.9997291564,108.20768,26.181111522,4.1633074803,78.9806779496,4.71029165448,0.0847599460029,0.1039743876822,0.60830049973,-7.60660765998,1.062793538044,5.35558217075,89,375.03227,3.88888888888889,0,750.73771618,-48.00002290512,-0.14357232144,60.3194553456,265.2275112,4.735455096
Chrysler 2021,3143.666,52.87925,41.48225,-93.05845,14.3,24.66831,0,0,3,71,-2.538452,0.4929352,2.34314,6.794337,38.56656,-16.14537,-9.313675,41.29767,50.58823,1914,23.52941,0.055,0.115,127.4085,108.9997291564,108.210048,16.00467767464,6.81050904527,79.0247255854,4.71276731262,0.1100462979231,-0.01579176724209,-0.02751034156073,-7.69761819057,1.142427980911,6.01181872375,89,570.049152,3.88888888888889,0,1228.08721397,-22.0000070508,-3.32232E-16,100.7351724944,264.64765968,4.746827184
Chrysler 2021,3144.674,52.89051,41.48208,-93.05817,14.3,29.85277,0,0,3,71,-1.26619,2.467712,2.467438,6.28994,38.48799,-16.13077,-9.693722,40.77008,58.03922,1859,24.31373,0.075,0.135,127.8165,108.9997291564,108.644672,13.22518398576,8.24185584529,79.0441181324,4.71410356235,0.68967931872,0.034530295688,-0.0036526437437,-8.35535436449,1.039591476322,6.0933987114,89,712.561186,3.88888888888889,0,1486.19081013,-3.000001086832,-3.32232E-16,125.5130662576,264.7223052,4.763085216
Chrysler 2021,3145.671,52.90489,41.48191,-93.05788,14.3,27.77409,0,0,3,71,0.6069489,0.7321014,1.153381,5.909958,38.55257,-16.90836,-9.319069,42.19781,58.43137,1855,23.52941,0.41,0.155,127.8559,109.9997247522,109.189632,14.3454001628,7.66796497683,79.0686766608,4.71591298833,-0.2669438318771,-0.0307822797114,0.00901735775241,-7.44045149085,0.928971268596,6.09489528431,89,682.558706,3.88888888888889,0,1382.70606599,-7.00000161664,0.17277743448,117.0252712896,264.6020616,4.78644204
Chrysler 2021,3146.665,52.92729,41.48174,-93.05758,14.3,27.1929,0,0,3,71,3.027542,-1.101746,-1.443283,5.879206,38.55681,-17.31927,-10.35278,42.17963,46.66667,1870,20.39216,0.76,0.155,127.8559,110.9997364414,109.652096,14.78520312792,7.50750523234,79.11193572,4.71886560813,0.001584003857646,-0.1269326695644,0.3001641538273,-7.63519799378,1.165330728051,5.76812422823,89,667.557466,3.88888888888889,0,1353.77155989,-9.0000060184,0.19830876264,113.6573568672,264.29265912,4.796341944
Chrysler 2021,3147.671,52.94172,41.48157,-93.05729,14.3,26.09634,0,0,3,71,1.035355,-0.9670258,-1.548019,6.06944,38.82894,-17.35489,-12.98938,42.64185,29.80392,1871,14.5098,0.725,0.155,127.8559,110.9997364414,109.69872,15.40647030656,7.20476706759,79.1324065248,4.72017157458,-0.1784118210987,-0.1587885498381,-0.1507985878644,-7.4666491368,1.336125968401,6.27107940634,89,637.554986,3.88888888888889,0,1299.18064262,-13.00000792716,0.19830876264,109.015830472,264.11614944,4.808686344
Chrysler 2021,3148.672,52.95501,41.4814,-93.057,14.3,18.73798,0,0,3,71,-0.4853821,0.7625275,0.4435577,6.076326,38.72467,-13.71745,-11.37664,39.53076,31.37255,1880,17.2549,0.78,0.155,127.9788,109.9997247522,109.282496,21.263258302,5.17324351207,79.1637242812,4.72159488874,0.1525608862862,0.1091827966901,0.395838048277,-7.81706970247,0.98914630122,5.73534288068,89,457.539344,3.88888888888889,0,932.85183323,-37.00001248496,-0.13550179656,77.9019913376,264.10029984,4.807589064
Chrysler 2021,3149.672,52.97739,41.48123,-93.05671,14.3,27.79396,0,0,3,71,2.518677,0.1230316,0.5435333,6.016621,38.6291,-14.24686,-11.12867,40.51074,44.31372,1858,20.78431,0.78,0.175,127.7521,109.9997247522,109.286176,14.33514568952,7.67345003592,79.2055510278,4.72443016083,-0.72550867627,-0.0853989612994,-0.00773217957596,-6.93165937359,1.185838044132,6.12588135397,89,675.058086,3.88888888888889,0,1383.69489219,-8.00000381752,-3.048E-16,116.9198797984,264.12980448,4.794866712
Chrysler 2021,3150.671,52.98864,41.48106,-93.05642,14.2,27.14906,0,0,3,71,-1.561127,1.013504,1.312302,5.820752,38.68961,-15.33072,-10.47859,40.87177,50.98039,1855,24.31373,0.8,0.175,127.8579,109.9997247522,109.400192,14.67566052488,7.49540327657,79.2245251464,4.72572477105,0.0674306680285,0.1753813066761,0.0705912715179,-7.7392326711,0.834517401109,6.10537434269,89,667.557466,3.88888888888889,0,1351.5893384,-9.0000060184,-3.048E-16,114.3917191824,264.1939344,4.793455488
Chrysler 2021,3151.671,53.01288,41.48089,-93.05613,14.2,27.45411,0,0,3,71,-0.7431641,-0.09672546,1.028641,5.741831,38.72163,-16.98694,-10.57424,41.54486,55.29412,1860,22.7451,0.76,0.195,127.6543,109.9997247522,109.650576,14.51260079512,7.57962486366,79.2671082828,4.7286963179,0.2708124576094,0.0645459704043,0.067030921517,-7.92828853936,0.875681995363,6.07139512721,89,675.058086,3.88888888888889,0,1366.7755316,-8.00000381752,-3.048E-16,115.3660621792,264.13580904,4.79288856
Chrysler 2021,3152.672,53.02584,41.48072,-93.05584,14.2,27.48366,0,0,3,71,-0.3571167,-0.4535217,0.9824371,5.680417,38.76137,-17.61276,-11.18196,41.67078,57.2549,1867,23.52941,0.075,0.215,127.263,109.9997247522,109.953232,14.49699375888,7.58778242221,79.2894137352,4.7303240442,0.0991225958443,-0.367138290918,0.0485862242831,-7.73713564022,1.340915916116,6.02888148373,89,675.058086,3.88888888888889,0,1368.24697756,-8.00000381752,-3.048E-16,115.0572243344,264.19198368,4.796765616
Chrysler 2021,3153.672,53.03919,41.48055,-93.05555,14.2,27.58709,0,0,3,71,0.6714935,0.8280945,0.4576721,5.652837,38.53552,-17.10585,-10.70362,42.18173,55.68628,1867,23.13725,0.35,0.25,127.6431,109.9997247522,110.013056,14.44263909848,7.61633955525,79.3134411814,4.73189877476,-0.314279701498,-0.1089677900647,0.2765247941106,-7.36126723906,1.101862320622,5.81991601415,89,675.058086,3.88888888888889,0,1373.39613124,-8.00000381752,-3.048E-16,115.4902342496,264.29448792,4.781684112
Chrysler 2021,3154.671,53.06417,41.48038,-93.05525,14.2,27.01739,0,0,3,71,0.2882538,1.5224,1.172272,5.683463,38.48663,-17.84021,-11.24314,41.11658,52.15686,1870,23.13725,0.725,0.39,127.6431,110.9997364414,110.15,14.8812516604,7.45905198434,79.3630893204,4.73534728327,-0.347885535753,0.1178354874781,0.0801878700427,-7.27264939632,0.853078867606,6.03053045714,89,660.056846,3.88888888888889,0,1345.03405572,-10.00000132452,0.15128467584,112.9237832768,264.49388808,4.780739232
Chrysler 2021,3155.673,53.07575,41.48021,-93.05496,14.2,28.24545,0,0,3,71,1.609009,0.4729156,-1.127762,5.581336,38.58987,-17.24638,-11.20787,41.74756,56.07843,1877,23.52941,0.705,0.525,127.6264,110.9997364414,110.287312,14.23423776112,7.79809980181,79.3846866632,4.73683116399,-0.0875160480852,-0.555312674686,-0.1019852868363,-7.63998641749,1.544942390292,6.19758274121,89,690.059326,3.88888888888889,0,1406.17209105,-6.000002173664,-3.048E-16,117.616427968,264.17570736,4.781522568
Chrysler 2021,3156.686,53.09081,41.48005,-93.05467,14.3,27.73485,0,0,3,71,1.223846,0.2198334,-0.9400482,5.653737,38.41729,-16.91495,-12.74456,40.65244,56.47059,1857,23.52941,0.745,0.645,127.8277,110.9997364414,110.370224,14.49629227128,7.65713113341,79.4053023086,4.73818634077,-0.362198685912,-0.309854295779,-0.0903645353506,-7.36036807611,1.347203046343,6.18051693322,89,675.058086,3.88888888888889,0,1380.75245386,-8.00000381752,-3.048E-16,116.7340830224,264.54085776,4.773021696
Chrysler 2021,3157.775,53.11645,41.47987,-93.05437,14.2,27.58709,0,0,3,71,2.044189,-1.857742,-0.8044586,5.61797,38.28215,-16.76514,-12.24501,40.69855,58.03922,1876,23.52941,0.645,0.705,127.7486,110.9997364414,110.559392,14.57393632,7.61633955525,79.4568655622,4.74180519273,-0.388691074429,0.2726409892885,0.2371687365901,-7.2763923526,0.637077371742,5.86751678632,89,675.058086,3.88888888888889,0,1373.39613124,-8.00000381752,-3.048E-16,114.9361922816,264.75939936,4.77528636
Chrysler 2021,3158.67,53.12831,41.47971,-93.05408,14.2,27.72008,0,0,3,71,0.3308105,2.302139,-0.2356109,5.75264,38.45101,-14.06592,-10.65581,40.49759,54.90196,1887,23.13725,0.095,0.725,127.7972,110.9997364414,110.785504,14.50401713776,7.65305424684,79.480796448,4.74338749411,0.1886581639152,-0.1160505118619,0.1805407646434,-7.86646880054,1.080905727867,5.90598876854,89,675.058086,3.88888888888889,0,1380.01673088,-8.00000381752,-3.048E-16,114.8170055472,264.80030352,4.781440272
Chrysler 2021,3159.674,53.14162,41.47953,-93.05379,14.2,25.40416,0,0,3,71,3.6483,-3.506897,-0.07206726,5.636082,38.27535,-18.08414,-11.39061,41.52063,45.88235,1881,21.56863,0.055,0.725,127.91,110.9997364414,110.762848,15.82624898928,7.01366821456,79.5027800324,4.74481080827,0.1292845750406,0.1733807453126,0.2176667761275,-7.92140308477,0.851731647186,5.95643333404,89,615.052872,3.88888888888889,0,1264.72095673,-16.00000763504,-3.048E-16,105.560099728,264.74739024,4.788267792
Chrysler 2021,3160.669,53.1549,41.47936,-93.0535,14.2,28.10278,0,0,3,71,-2.333984,1.40097,3.133469,5.817321,38.70576,-17.24281,-11.3383,42.25302,50.98039,1885,23.52941,0.665,0.725,128.3266,110.9997364414,110.66944,14.30650373824,7.75870882535,79.530927389,4.74680950475,0.341207955445,0.1784419049574,0.307425031809,-8.02977812833,0.804280227506,5.74447471864,89,682.558706,3.88888888888889,0,1399.06932524,-7.00000161664,-3.048E-16,116.525681096,264.79655448,4.80386136
Chrysler 2021,3161.672,53.1777,41.47919,-93.05322,14.3,28.32097,0,0,3,71,-1.759506,0.5418243,2.095047,5.622282,38.51233,-17.85385,-11.5431,41.28876,60,1887,23.92157,0.055,0.745,127.9057,110.9997364414,110.92304,14.1962809048,7.81894984009,79.5741703548,4.74986811603,0.590637586581,-0.1923253466666,-0.3046751476671,-8.29727453394,1.135093249647,6.47091608597,89,690.059326,3.88888888888889,0,1409.93189856,-6.000002173664,-3.048E-16,117.3059382656,264.7303824,4.809292896
Chrysler 2021,3162.67,53.18924,41.47902,-93.05292,14.2,27.88261,0,0,3,71,0.3566742,-0.4984131,-0.005966187,5.494802,38.49528,-17.63586,-11.95047,41.47479,61.17647,1885,23.92157,0.625,0.745,127.9057,111.9997159438,111.388688,14.54937575112,7.69792649698,79.5941100774,4.7511816533,0.2029658886164,0.0631892706732,-0.0353988566176,-7.89969820556,0.918493124619,6.17108639028,89,675.058086,3.88888888888889,0,1388.10877648,-8.00000381752,0.21670795368,115.6127842256,265.17426264,4.801950264
Chrysler 2021,3163.672,53.2145,41.47884,-93.05262,14.3,27.60203,0,0,3,71,2.541428,-2.573761,-1.841248,5.490194,38.6887,-16.18546,-12.61245,40.755,56.47059,1889,23.13725,0.075,0.725,127.9057,111.9997159438,111.5716,14.69727484584,7.62046186674,79.6406682836,4.75446360377,-0.641660054777,0.1875391175238,0.2588358814363,-6.86429835259,0.801585786666,5.86467299299,89,667.557466,3.88888888888889,0,1374.14001884,-9.0000060184,-3.048E-16,114.2070087632,265.24040424,4.792754448
Chrysler 2021,3164.673,53.22572,41.47867,-93.05233,14.3,26.67163,0,0,3,71,-3.336502,0.2581177,1.951187,5.669927,38.96875,-16.526,-11.12204,40.939,43.92157,1887,20,0.075,0.725,127.9345,111.9997159438,111.420144,15.20996874976,7.36359151496,79.663054203,4.75589070334,0.535883134941,-0.0493860221071,-0.0583757008807,-8.18455607613,1.101263691458,6.23350658707,89,645.055606,3.88888888888889,0,1327.82076881,-12.00000572628,-3.048E-16,110.47430168,265.62622008,4.78432368
Chrysler 2021,3165.67,53.2384,41.4785,-93.05203,14.2,27.57281,0,0,3,71,-3.126373,2.204376,2.493393,5.801504,39.04062,-17.37341,-11.49763,41.2822,47.45098,1889,21.56863,0.745,0.725,127.9345,111.9997159438,111.033504,14.712852122,7.61239515803,79.6838307824,4.75723073848,0.363543467924,0.0311374643167,-0.1669578262401,-7.96346562277,1.044980358002,6.31433981227,89,667.557466,3.88888888888889,0,1372.68490212,-9.0000060184,-3.048E-16,114.0860957632,265.80748464,4.784975952
Chrysler 2021,3166.67,53.26432,41.47833,-93.05174,14.2,26.50219,0,0,3,71,2.328598,0.4479217,-0.9281921,5.988738,38.80755,-17.86948,-11.65373,41.37238,41.96078,1872,21.56863,0.075,0.725,127.9345,110.9997364414,110.525584,15.17053664376,7.31681520359,79.7328351854,4.76056568469,-0.3163529579,0.0425331202639,0.568076521362,-7.34764568237,1.003516449166,5.49494023596,89,645.055606,3.88888888888889,0,1319.38535558,-12.00000572628,-0.15244840224,110.6521070368,266.25145632,4.7732442
Chrysler 2021,3167.669,53.27555,41.47816,-93.05145,14.2,27.66097,0,0,3,71,4.439056,-3.503876,-2.755203,5.912609,38.12548,-18.58313,-11.51471,40.9859,50.19608,1869,24.70588,0.095,0.725,127.8319,110.9997364414,110.120848,14.53501013536,7.63673534433,79.7553820388,4.76210256115,-0.453844421786,-0.312718205975,-0.092581170143,-7.18373589661,1.350346459056,6.03891248464,89,675.058086,3.88888888888889,0,1377.07429255,-8.00000381752,-3.048E-16,115.6756292224,266.54314992,4.76900748
Chrysler 2021,3168.669,53.28851,41.47799,-93.05117,14.3,28.5372,0,0,3,71,0.8200989,1.084442,-0.9651184,5.65123,38.31819,-18.04587,-11.32013,40.88748,69.01961,1874,23.92157,0.055,0.725,127.8319,110.9997364414,110.194368,14.08871522136,7.87864575579,79.7763839258,4.76353344613,0.0843519698644,0.1197504607208,-0.211695267336,-7.64687492009,0.729884704227,6.20162440247,89,697.559946,3.88888888888889,0,1420.69649644,-5.000002041212,-3.048E-16,119.0215039952,266.70051816,4.764853056
Chrysler 2021,3169.666,53.3155,41.47782,-93.05087,14.3,26.52896,0,0,3,71,-3.084549,0.9012298,1.759613,5.597457,38.22961,-18.18553,-12.21751,40.63202,50.58823,1879,20,0.725,0.725,127.8319,110.9997364414,110.482576,15.1552357112,7.32420432391,79.8271425094,4.76697059841,0.369462703344,0.0739171381095,0.0356334619473,-8.04594477337,0.876280624527,6.07498568299,89,637.554986,3.88888888888889,0,1320.718003,-13.00000792716,-3.048E-16,110.3512010848,266.94752808,4.763137032
Chrysler 2021,3170.671,53.32782,41.47765,-93.05058,14.3,24.37098,0,0,3,71,-1.210983,0.2696533,-0.01019287,5.796176,38.53318,-16.86015,-11.11538,39.84943,50.58823,1878,20.78431,0.725,0.725,127.8319,110.9997364414,110.25744,16.49718574144,6.72842242942,79.8507676206,4.76840148339,-0.0832876352525,-0.2829379900312,0.0615474905668,-7.46170831259,1.258137755735,5.98816616615,89,592.551012,3.88888888888889,0,1213.2852115,-19.00000734292,-3.048E-16,101.4287592256,267.38951856,4.758970416
Chrysler 2021,3171.673,53.3447,41.47748,-93.05029,14.3,26.51631,0,0,3,71,0.1189423,0.8889312,-0.1296539,5.799025,38.54762,-18.08838,-10.68087,39.28577,56.07843,1925,21.17647,0.8,0.725,127.8319,110.9997364414,110.00328,15.16245890776,7.32071417589,79.8721557492,4.76974151853,0.309565649232,-0.1209094360432,-0.1118907706945,-7.89835098514,1.130901931096,6.260002938,90,645.055606,3.88888888888889,0,1320.08842008,-12.00000572628,-3.048E-16,107.6628995712,267.60089736,4.766864736
Chrysler 2021,3172.674,53.35836,41.47731,-93.05,14.3,21.4911,0,0,3,71,-2.636551,0.871521,3.203262,6.170305,38.67443,-18.36658,-11.3356,41.60498,48.62745,1875,19.21569,0.235,0.725,127.8319,110.9997364414,109.896448,18.70785801552,5.93333869843,79.9079635642,4.77171371714,-0.1493004604693,-0.1330071706138,0.358133554975,-7.40946542119,1.131949836934,5.67187416845,90,510.043938,3.88888888888889,0,1069.91357712,-30.00001086832,-3.048E-16,89.5862051696,267.7215372,4.772930256
Chrysler 2021,3173.671,53.38049,41.47714,-93.04971,14.3,28.61354,0,0,3,71,0.9987335,1.839615,0.9813232,5.998625,38.52423,-18.64609,-11.25305,41.03696,61.96078,1874,25.88235,0.725,0.725,127.8319,109.9997247522,109.9224,13.92454161432,7.89972291867,79.9491626682,4.77442028529,0.73026966789,0.42871784655,-0.580602623258,-8.35056289277,0.52436135234,6.61596478585,90,697.559946,3.88888888888889,0,1424.49712705,-5.000002041212,-0.20535089232,119.3399255904,267.83419128,4.774496928
Chrysler 2021,3174.668,53.39134,41.47697,-93.04942,14.2,27.9982,0,0,3,71,2.31427,-1.485733,-0.7811584,5.922501,38.68814,-17.75676,-11.30179,41.75351,63.92157,1879,24.70588,0.075,0.705,127.725,110.9997364414,110.135712,14.35994433904,7.72983750328,79.970196742,4.77590416601,-0.1042377052661,0.2648917896247,0.1225036976737,-7.49404160267,0.636777752359,5.87874565516,90,682.558706,3.88888888888889,0,1393.86256563,-7.00000161664,0.20350569408,116.462731928,267.8266932,4.77595692
Chrysler 2021,3175.67,53.40578,41.4768,-93.04913,14.2,27.76441,0,0,3,71,0.4309387,0.302063,0.2401276,5.698544,38.51943,-17.24368,-11.655,40.56274,69.01961,1883,24.70588,0.725,0.705,127.725,110.9997364414,110.780592,14.48086379552,7.66529247737,79.9941437212,4.77753567772,-0.304842148135,0.1774723024963,-0.0635991975381,-7.29091307224,0.771198955772,6.10207944388,90,675.058086,3.88888888888889,0,1382.22344623,-8.00000381752,0.20350569408,115.2449110736,268.04819136,4.784168232
Chrysler 2021,3176.67,53.43039,41.47663,-93.04883,14.3,26.53043,0,0,3,71,2.839355,-1.016602,-0.5095825,5.755149,38.7343,-16.01884,-10.07928,41.30276,54.90196,1883,22.7451,0.175,0.705,128.4526,111.9997159438,111.64688,15.29091616736,7.32461314819,80.0404283396,4.78062457228,-0.362702826766,-0.01352124972891,0.1194089921605,-7.22145806837,1.026718206087,5.95942647986,90,645.055606,3.88888888888889,0,1320.79148458,-12.00000572628,0.18132363024,110.1229173408,267.84275616,4.794875856
Chrysler 2021,3177.669,53.44373,41.47646,-93.04854,14.2,27.82351,0,0,3,71,0.6012421,0.7090454,0.7597656,5.686461,38.73712,-17.12489,-10.05132,42.06226,57.64706,1899,24.31373,0.095,0.705,127.2315,111.9997159438,111.80744,14.58028371992,7.68160759447,80.0634258082,4.78219173202,-0.2980272854566,0.2448760261164,0.424147965157,-7.2478020188,0.709527045437,5.64014133634,90,675.058086,3.88888888888889,0,1385.16588456,-8.00000381752,0.18132363024,114.517185952,267.71720904,4.803532176
Chrysler 2021,3178.67,53.45743,41.47628,-93.04824,14.2,28.05993,0,0,3,71,3.08197,-0.4406891,-1.30368,5.68422,38.77663,-17.60335,-10.7616,42.54306,58.43137,1902,23.92157,0.745,0.705,127.9065,111.9997159438,112.294112,14.45743410968,7.7468794191,80.0916858186,4.78408443702,-0.318132386138,-0.43646893598,-0.01296026958443,-7.32713867109,1.38612217163,6.11076322437,90,675.058086,3.88888888888889,0,1396.93609147,-8.00000381752,-2.776728E-16,115.3080834656,267.86619528,4.8030384
Chrysler 2021,3179.673,53.47987,41.47611,-93.04794,14.2,27.89427,0,0,3,71,-1.003571,-0.9006042,-0.6838989,5.657118,38.64322,-17.38893,-11.74355,41.35782,57.2549,1911,23.92157,0.095,0.685,127.9065,112.9997115396,112.827568,14.67314792384,7.70114409548,80.1346069164,4.78709005256,0.2422640034668,0.1045599104032,-0.119070815451,-7.86766666847,0.900081315413,6.14758623318,90,667.557466,3.88888888888889,0,1388.68891809,-9.0000060184,0.2011652568,114.0874946336,267.9091416,4.817751096
Chrysler 2021,3180.67,53.49322,41.47594,-93.04765,14.3,28.23724,0,0,3,71,0.1242828,-0.9471893,0.1818695,5.736707,38.57964,-15.96661,-10.56847,40.48297,55.68628,1915,23.52941,0.055,0.685,127.9065,112.9997115396,113.268864,14.4949233076,7.79583234122,80.1563490998,4.78855879164,0.312638043312,-0.1165169488322,0.2688034532582,-7.96870515196,1.110993244179,5.76123877364,90,675.058086,3.88888888888889,0,1405.76340646,-8.00000381752,-2.776728E-16,115.2490035136,267.55347048,4.82329236
Chrysler 2021,3181.669,53.50651,41.47577,-93.04735,14.3,26.72433,0,0,3,71,-1.66301,1.022079,1.513992,5.851846,38.60235,-17.72043,-10.16066,41.35025,43.13726,1911,20.39216,0.055,0.685,127.9065,113.9997232288,113.198192,15.45104665496,7.378142631,80.185767835,4.79044392582,0.1140913424742,-0.0393951634888,-0.1457770523496,-7.79776055912,1.122519598795,6.22961732631,90,637.554986,3.88888888888889,0,1330.44433337,-13.00000792716,0.14948867232,109.3024352064,267.34590168,4.809780576
Chrysler 2021,3182.67,53.52832,41.47559,-93.04705,14.2,26.83597,0,0,3,71,-3.061508,1.937042,2.187439,6.119672,38.61951,-17.05821,-10.75391,40.14514,37.64706,1906,18.82353,0.665,0.685,127.5929,113.9997232288,113.247024,15.38676488216,7.40896722463,80.2285440922,4.79334354988,0.855728502699,-0.373387625821,-0.390143146393,-8.54066727647,1.495694778319,6.51836750565,90,637.554986,3.88888888888889,0,1336.00217164,-13.00000792716,-2.776728E-16,110.046976536,267.2359908,4.806308904
Chrysler 2021,3183.67,53.54197,41.47541,-93.04675,14.3,22.53069,0,0,3,71,-0.6474152,1.500107,0.2141113,6.412864,38.88131,-17.5681,-10.78992,42.25833,28.23529,1913,15.29412,0.76,0.685,127.5929,112.9997115396,112.887472,18.16618629656,6.22034848463,80.2476791448,4.79437696681,0.3044467907579,-0.0767027449286,-0.1632625408365,-7.94475388938,1.2654727918,6.31658619564,90,540.046418,3.88888888888889,0,1121.66819612,-26.00000895956,-0.2279990868,92.0541101872,267.23769768,4.8073818
